"Date","Time","Open","High","Low","Close","TotalVolume"
05/08/2019,22:17:00,25807,25809,25790,25797,128
05/08/2019,22:18:00,25797,25803,25790,25790,143
05/08/2019,22:19:00,25791,25793,25745,25761,485
05/08/2019,22:20:00,25761,25766,25751,25754,178
05/08/2019,22:21:00,25753,25765,25744,25745,307
05/08/2019,22:22:00,25744,25763,25743,25759,221
05/08/2019,22:23:00,25758,25779,25756,25759,259
05/08/2019,22:24:00,25760,25767,25727,25729,287
05/08/2019,22:25:00,25728,25738,25721,25731,264
05/08/2019,22:26:00,25729,25736,25716,25734,289
05/08/2019,22:27:00,25731,25740,25725,25726,174
05/08/2019,22:28:00,25726,25732,25724,25724,139
05/08/2019,22:29:00,25724,25740,25722,25738,253
05/08/2019,22:30:00,25738,25743,25729,25730,163
05/08/2019,22:31:00,25728,25729,25713,25716,290
05/08/2019,22:32:00,25717,25720,25706,25717,282
05/08/2019,22:33:00,25715,25736,25715,25730,159
05/08/2019,22:34:00,25732,25743,25728,25729,171
05/08/2019,22:35:00,25730,25735,25723,25725,147
05/08/2019,22:36:00,25728,25728,25713,25728,180
05/08/2019,22:37:00,25728,25734,25719,25719,161
05/08/2019,22:38:00,25721,25721,25688,25692,352
05/08/2019,22:39:00,25692,25701,25664,25674,462
05/08/2019,22:40:00,25673,25682,25662,25664,263
05/08/2019,22:41:00,25663,25681,25658,25670,172
05/08/2019,22:42:00,25670,25671,25651,25653,191
05/08/2019,22:43:00,25651,25661,25633,25649,385
05/08/2019,22:44:00,25650,25651,25586,25610,793
05/08/2019,22:45:00,25611,25626,25564,25590,610
05/08/2019,22:46:00,25591,25602,25569,25569,461
05/08/2019,22:47:00,25569,25600,25547,25598,509
05/08/2019,22:48:00,25597,25624,25592,25617,335
05/08/2019,22:49:00,25619,25619,25587,25592,257
05/08/2019,22:50:00,25592,25605,25583,25586,278
05/08/2019,22:51:00,25587,25610,25584,25605,118
05/08/2019,22:52:00,25607,25609,25593,25599,125
05/08/2019,22:53:00,25598,25608,25593,25605,144
05/08/2019,22:54:00,25607,25612,25598,25600,142
05/08/2019,22:55:00,25601,25604,25595,25598,89
05/08/2019,22:56:00,25599,25603,25590,25600,154
05/08/2019,22:57:00,25599,25603,25592,25600,88
05/08/2019,22:58:00,25598,25603,25592,25599,173
05/08/2019,22:59:00,25599,25614,25597,25613,184
05/08/2019,23:00:00,25614,25620,25607,25609,185
05/08/2019,23:01:00,25608,25620,25603,25612,153
05/08/2019,23:02:00,25613,25629,25613,25624,259
05/08/2019,23:03:00,25622,25625,25616,25623,233
05/08/2019,23:04:00,25622,25647,25622,25630,408
05/08/2019,23:05:00,25628,25647,25624,25638,234
05/08/2019,23:06:00,25637,25644,25631,25642,214
